,Hour,dayofweek,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Rainfall(mm),Snowfall (cm),hour diff,isWeekend,Holiday,weather_Clouds,weather_Drizzle,weather_Dust,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Snow,weather_Thunderstorm,rental_cnt
545,21,1,25.3,100,4.12,10000.0,25.3,0.0,0.0,58245.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6925
546,5,1,30.03,74,4.12,10000.0,24.88,0.0,0.0,58397.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1863
547,8,3,27.13,74,4.12,8000.0,22.09,0.0,0.0,57944.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12897
548,21,1,26.66,89,2.57,10000.0,24.7,0.0,0.0,58413.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8038
549,16,6,23.87,100,2.06,9000.0,23.87,5.85,0.0,57856.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8176
550,9,2,24.63,83,4.12,10000.0,21.55,0.31,0.0,57753.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6869
551,15,6,25.72,74,3.6,10000.0,20.74,0.0,0.0,58023.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6098
552,2,0,27.37,89,3.09,8000.0,25.39,0.43,0.0,58202.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,942
553,18,1,24.01,88,5.14,10000.0,21.9,0.32,0.0,57738.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3815
554,19,2,23.58,97,1.03,6000.0,23.08,0.0,0.0,57931.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10642
555,5,1,22.71,100,2.06,10000.0,22.71,4.88,0.0,57725.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2121
